item_id,translated_name,original_name,collection_name,shopee_id (on_shopee),,,,,,,,,,,,,,,,,,,,,,,
117986768,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
118261989,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
118340229,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
118443429,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
118643842,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,57100912589,,,,,,,,,,,,,,,,,,,,,,,
118791716,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
118791719,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
118969682,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
118969684,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
118969691,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
119067928,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
119067984,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
119153366,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
119291500,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
119291588,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
119375137,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
119375171,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
119375175,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
119827968,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
119827971,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
119992914,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
119992944,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
119992996,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
119993011,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
120043256,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
120043358,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
120364581,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
120364597,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
120364600,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
120451252,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
120496305,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
120496352,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
120496361,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
120496365,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
120496378,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
120496381,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
121080202,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
121340614,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
121340633,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
121923074,BVLGARI 寶格麗 戒指 銀色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
117141700,BVLGARI 寶格麗 戒指 棕色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・ブラウン・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
121702008,BVLGARI 寶格麗 戒指 棕色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・ブラウン・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,46050937711,,,,,,,,,,,,,,,,,,,,,,,
116912134,BVLGARI 寶格麗 戒指 黑色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・ブラック・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
117580460,BVLGARI 寶格麗 戒指 黑色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・ブラック・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
119375177,BVLGARI 寶格麗 戒指 黑色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・ブラック・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
120749217,BVLGARI 寶格麗 戒指 黑色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・ブラック・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
121340582,BVLGARI 寶格麗 戒指 黑色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・ブラック・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,58050917660,,,,,,,,,,,,,,,,,,,,,,,
121340606,BVLGARI 寶格麗 戒指 黑色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・ブラック・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
116637875,BVLGARI 寶格麗 戒指 白色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・ホワイト・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
117141726,BVLGARI 寶格麗 戒指 白色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・ホワイト・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
117788347,BVLGARI 寶格麗 戒指 白色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・ホワイト・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,26393528800,,,,,,,,,,,,,,,,,,,,,,,
118643841,BVLGARI 寶格麗 戒指 白色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・ホワイト・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
120749195,BVLGARI 寶格麗 戒指 白色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・ホワイト・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
121235563,BVLGARI 寶格麗 戒指 白色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・ホワイト・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
121340617,BVLGARI 寶格麗 戒指 白色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・ホワイト・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123888548,BVLGARI 寶格麗 戒指 金色 白色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・ホワイトゴールド・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
124056030,BVLGARI 寶格麗 戒指 金色 白色 二手,Bvlgari・BVLGARI 指輪・指輪・リング・ホワイトゴールド・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,51950912681,,,,,,,,,,,,,,,,,,,,,,,
121352783,A.P.C. a. Orange 涼鞋 高跟拖鞋 橘色 二手,A.P.C.・A.P.C. アーペーセー サンダル オレンジ 0272225L0067・サンダル・ミュール・オレンジ・EU37(23.5cm位),buyma-shopee-01_a60001___,52000800427,,,,,,,,,,,,,,,,,,,,,,,
120196559,A.P.C. a. 涼鞋 高跟拖鞋 棕色 系 二手,A.P.C.・A.P.C. アーペーセー サンダル 茶系 0272225E0044・サンダル・ミュール・茶系・EU35(21.5cm位),buyma-shopee-01_a60001___,52750912390,,,,,,,,,,,,,,,,,,,,,,,
114036670,A.P.C. a. 靴子 黑色 二手,A.P.C.・A.P.C. アーペーセー ブーツ 黒 EU36(22.5cm位) 0272224O0031・ブーツその他・黒・EU36(22.5cm位),buyma-shopee-01_a60001___,57650790562,,,,,,,,,,,,,,,,,,,,,,,
113291299,A.P.C. a. 靴子 黑色 二手,A.P.C.・A.P.C. アーペーセー ブーツ 黒 EU37(23.5cm位) 0272224N0052・ブーツその他・黒・EU37(23.5cm位),buyma-shopee-01_a60001___,#N/A,,,,,,,,,,,,,,,,,,,,,,,
119304170,A.P.C. a. 靴子 黑色 二手,A.P.C.・A.P.C. アーペーセー ブーツ 黒 EU37(23.5cm位) 0272225Y0086・ブーツその他・黒・EU37(23.5cm位),buyma-shopee-01_a60001___,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123845286,A.P.C. 肩背包 側肩包 斜背小包 棕色 二手,A.P.C.・A.P.C. アーペーセー ショルダーバッグ 茶 - 0272225O0012・ショルダーバッグ・ポシェット・茶・-,buyma-shopee-01_a50149_A.P.C.__a.p.c.,48650531660,,,,,,,,,,,,,,,,,,,,,,,
120270939,A.P.C. 肩背包 側肩包 斜背小包 米色 二手,A.P.C.・A.P.C. アーペーセー ショルダーバッグ ベージュ 0272225E0068・ショルダーバッグ・ポシェット・ベージュ・-,buyma-shopee-01_a50149_A.P.C.__a.p.c.,48200942237,,,,,,,,,,,,,,,,,,,,,,,
123979561,A.P.C. 肩背包 側肩包 斜背小包 黑色 二手,A.P.C.・A.P.C. アーペーセー ショルダーバッグ 黒 - 0272225O0020・ショルダーバッグ・ポシェット・黒・-,buyma-shopee-01_a50149_A.P.C.__a.p.c.,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123434673,A.P.C. 肩背包 側肩包 斜背小包 黑色 二手,A.P.C.・A.P.C. アーペーセー ショルダーバッグ 黒 - 0272225S0073・ショルダーバッグ・ポシェット・黒・-,buyma-shopee-01_a50149_A.P.C.__a.p.c.,52750912469,,,,,,,,,,,,,,,,,,,,,,,
123267019,Acne Studios 名片夾 灰色 二手,Acne Studios・Acne Studios カードケース グレー 0391125G0093・カードケース・名刺入れ・グレー・-,buyma-shopee-01_a51138_Acne Studios__acne studios,54200917281,,,,,,,,,,,,,,,,,,,,,,,
123540663,Acne Studios 涼鞋 高跟拖鞋 二手,Acne Studios・Acne Studios サンダル エンジ 0450325S0035・サンダル・ミュール・エンジ・EU37(23.5cm位),buyma-shopee-01_a60001___,45950942262,,,,,,,,,,,,,,,,,,,,,,,
120302053,Acne Studios 涼鞋 高跟拖鞋 黑色 二手,Acne Studios・Acne Studios アクネストゥディオズ サンダル 黒 0450325E0067・サンダル・ミュール・黒・37(23.5cm位),buyma-shopee-01_a60001___,46100947201,,,,,,,,,,,,,,,,,,,,,,,
117609233,Acne Studios 靴子 棕色 二手,Acne Studios・Acne Studios アクネストゥディオズ ブーツ 茶 0450325M0041・ブーツその他・茶・EU36(22.5cm位),buyma-shopee-01_a60001___,47000932488,,,,,,,,,,,,,,,,,,,,,,,
122749931,Acne Studios 靴子 棕色 黑色 二手,Acne Studios・Acne Studios アクネストゥディオズ ブーツ 茶x黒 0450325S0033・ブーツその他・茶x黒・EU37(23.5cm位),buyma-shopee-01_a60001___,43826185822,,,,,,,,,,,,,,,,,,,,,,,
118138544,Acne Studios 靴子 米色 二手,Acne Studios・Acne Studios ブーツ ベージュ 0450325A0026・ブーツその他・ベージュ・EU36(22.5cm位),buyma-shopee-01_a60001___,49050937216,,,,,,,,,,,,,,,,,,,,,,,
118107613,Acne Studios 靴子 黑色 二手,Acne Studios・Acne Studios アクネストゥディオズ ブーツ 黒 0450325A0032・ブーツその他・黒・EU38(24.5cm位),buyma-shopee-01_a60001___,#N/A,,,,,,,,,,,,,,,,,,,,,,,
117539840,Acne Studios 靴子 黑色 二手,Acne Studios・Acne Studios アクネストゥディオズ ブーツ 黒 0450325M0090・ブーツその他・黒・EU36(22.5cm位),buyma-shopee-01_a60001___,47050942328,,,,,,,,,,,,,,,,,,,,,,,
120831887,Acne Studios 靴子 黑色 白色 二手,Acne Studios・Acne Studios アクネストゥディオズ ブーツ 黒x白 0450325L0034・ブーツその他・黒x白・EU37(23.5cm位),buyma-shopee-01_a60001___,46250932664,,,,,,,,,,,,,,,,,,,,,,,
122327843,Adidas by Stella McCartney ELLA ART 休閒鞋 球鞋 白色 二手,adidas by Stella McCartney・adidas by Stella McCartney スニーカー・スニーカー・ホワイト・ONE SIZE,buyma-shopee-01_a60001___,40676125383,,,,,,,,,,,,,,,,,,,,,,,
117345163,Adidas green 休閒鞋 球鞋 綠色 二手,adidas・adidas スニーカー・スニーカー・グリーン・ONE SIZE,buyma-shopee-01_a60001___,48450947297,,,,,,,,,,,,,,,,,,,,,,,
123616929,Adidas Off-White 休閒鞋 球鞋 白色 二手,adidas・adidas アディダス スニーカー オフホワイト 3600525S0182・スニーカー・オフホワイト・22.5cm,buyma-shopee-01_a60001___,#N/A,,,,,,,,,,,,,,,,,,,,,,,
124331880,Adidas PINK 休閒鞋 球鞋 粉紅色 二手,adidas・adidas アディダス スニーカー ピンク 23.5cm 3600525O0165・スニーカー・ピンク・23.5cm,buyma-shopee-01_a60001___,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123346742,Adidas PINK 休閒鞋 球鞋 粉紅色 二手,adidas・adidas アディダス スニーカー ピンク 25.5cm 3600525S0141・スニーカー・ピンク・25.5cm,buyma-shopee-01_a60001___,#N/A,,,,,,,,,,,,,,,,,,,,,,,
124085841,Adidas PINK 休閒鞋 球鞋 粉紅色 二手,adidas・adidas スニーカー・スニーカー・ライトピンク・ONE SIZE,buyma-shopee-01_a60001___,#N/A,,,,,,,,,,,,,,,,,,,,,,,
124166118,Adidas PINK 靴子 粉紅色 二手,adidas・adidas アディダス ブーツ ピンク 24.5cm 3600525O0103・ブーツその他・ピンク・24.5cm,buyma-shopee-01_a60001___,47450947330,,,,,,,,,,,,,,,,,,,,,,,
117968389,Adidas yeezy 休閒鞋 球鞋 白色 二手,adidas・adidas YEEZY スニーカー・スニーカー・ホワイト・ONE SIZE,buyma-shopee-01_a60001___,53900917353,,,,,,,,,,,,,,,,,,,,,,,
124331874,Adidas 休閒鞋 球鞋 水藍色 二手,adidas・adidas アディダス スニーカー 青x水色 23cm 3600525O0211・スニーカー・青x水色・23cm,buyma-shopee-01_a60001___,54000800425,,,,,,,,,,,,,,,,,,,,,,,
123737894,Adidas 休閒鞋 球鞋 海軍藍 二手,adidas・adidas アディダス スニーカー 紺 24.5cm 3600525O0047・スニーカー・紺・24.5cm,buyma-shopee-01_a60001___,54550944143,,,,,,,,,,,,,,,,,,,,,,,
121790403,Adidas 休閒鞋 球鞋 灰色 二手,adidas・adidas スニーカー・スニーカー・グレー・ONE SIZE,buyma-shopee-01_a60001___,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122658991,Adidas 休閒鞋 球鞋 灰色 二手,adidas・adidas スニーカー・スニーカー・ダークグレー・ONE SIZE,buyma-shopee-01_a60001___,43026190739,,,,,,,,,,,,,,,,,,,,,,,
124402393,Adidas 休閒鞋 球鞋 白色 二手,adidas・adidas スニーカー・スニーカー・ホワイト・ONE SIZE,buyma-shopee-01_a60001___,45950947248,,,,,,,,,,,,,,,,,,,,,,,
121815754,BVLGARI 寶格麗 戒指 B zero1 B.Zero1 Solitaire 銀色 二手,Bvlgari・ブルガリ リング 指輪 ビーゼロワン B-zero1 ソリテール リング・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,#N/A,,,,,,,,,,,,,,,,,,,,,,,
121815773,BVLGARI 寶格麗 戒指 B zero1 B.Zero1 Solitaire 銀色 二手,Bvlgari・ブルガリ リング 指輪 ビーゼロワン B-zero1 ソリテール リング・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Bvlgari__bvlgari,25297715099,,,,,,,,,,,,,,,,,,,,,,,
124250066,Adidas 休閒鞋 球鞋 白色 灰色 二手,adidas・adidas アディダス スニーカー グレーx白 23.5cm 3600525S0275・スニーカー・グレーx白・23.5cm,buyma-shopee-01_a60001___,57650805209,,,,,,,,,,,,,,,,,,,,,,,
123074027,Adidas 休閒鞋 球鞋 白色 灰色 二手,adidas・adidas アディダス スニーカー ライトグレーx白 3600525S0079・スニーカー・ライトグレーx白・24cm,buyma-shopee-01_a60001___,#N/A,,,,,,,,,,,,,,,,,,,,,,,
121352593,Adidas 休閒鞋 球鞋 米色 全圖案 系 二手,adidas・adidas アディダス スニーカー ベージュ系(総柄) 3600525L0253・スニーカー・ベージュ系(総柄)・23.5cm,buyma-shopee-01_a60001___,28793499772,,,,,,,,,,,,,,,,,,,,,,,
122012863,Adidas 休閒鞋 球鞋 米色 灰色 二手,adidas・adidas アディダス スニーカー グレーベージュ 3600525G0146・スニーカー・グレーベージュ・23.5cm,buyma-shopee-01_a60001___,52400800385,,,,,,,,,,,,,,,,,,,,,,,
122658981,Adidas 休閒鞋 球鞋 藍色 二手,adidas・adidas スニーカー・スニーカー・ライトブルー・ONE SIZE,buyma-shopee-01_a60001___,53050912385,,,,,,,,,,,,,,,,,,,,,,,
117127076,Adidas 休閒鞋 球鞋 銀 白色 二手,adidas・adidas アディダス スニーカー 白xシルバー 3600525F0251・スニーカー・白xシルバー・24.5cm,buyma-shopee-01_a60001___,55300907264,,,,,,,,,,,,,,,,,,,,,,,
123296756,Adidas 休閒鞋 球鞋 黑色 二手,adidas・adidas アディダス スニーカー 黒 24cm 3600525S0156・スニーカー・黒・24cm,buyma-shopee-01_a60001___,52000800439,,,,,,,,,,,,,,,,,,,,,,,
119068284,Adidas 休閒鞋 球鞋 黑色 二手,adidas・adidas スニーカー・スニーカー・ブラック・ONE SIZE,buyma-shopee-01_a60001___,#N/A,,,,,,,,,,,,,,,,,,,,,,,
124550456,Adidas 休閒鞋 球鞋 黑色 白色 二手,adidas・adidas アディダス スニーカー 黒x白 24.5cm 3600525O0253・スニーカー・黒x白・24.5cm,buyma-shopee-01_a60001___,44900953768,,,,,,,,,,,,,,,,,,,,,,,
118930855,Cartier 卡地亞 戒指 銀 婚禮 二手,Cartier・CARTIER 1895 ウェディング リング リング・指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Cartier__cartier,45150947474,,,,,,,,,,,,,,,,,,,,,,,
118930857,Cartier 卡地亞 戒指 銀 婚禮 二手,Cartier・CARTIER 1895 ウェディング リング リング・指輪・指輪・リング・シルバー・ONE SIZE,buyma-shopee-01_a40003_Cartier__cartier,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122917515,Adidas 涼鞋 高跟拖鞋 海軍藍 黃色 二手,adidas・adidas アディダス サンダル 黄x紺 23.5cm 3600525S0019・サンダル・ミュール・黄x紺・23.5cm,buyma-shopee-01_a60001___,51600805102,,,,,,,,,,,,,,,,,,,,,,,
123488253,Adidas 涼鞋 高跟拖鞋 黑色 二手,adidas・adidas アディダス サンダル 黒 24.5cm 3600525S0299・サンダル・ミュール・黒・24.5cm,buyma-shopee-01_a60001___,57300795383,,,,,,,,,,,,,,,,,,,,,,,
119949243,Aga AG gabo 跟鞋 黑色 二手,Vagabond・VAGABOND パンプス・パンプス・ブラック・ONE SIZE,buyma-shopee-01_a60001___,57300917334,,,,,,,,,,,,,,,,,,,,,,,
117544431,agete 戒指 金色 9號 10k 月桂葉 二手,Agete・9号　アガット　指輪　K10　ゴールド　ローレルリーフ・指輪・リング・色指定なし・9,buyma-shopee-01_a40003_Agete__agete,57950927074,,,,,,,,,,,,,,,,,,,,,,,
116121043,agete 戒指 金色 粉紅色 貝殼 9號 二手,Agete・9号　アガット　指輪　シェル　リング　ピンクゴールド・指輪・リング・色指定なし・9,buyma-shopee-01_a40003_Agete__agete,56200912499,,,,,,,,,,,,,,,,,,,,,,,
